cat_smiles,an_smiles,T,P,value,unit,ref,il,mw,logp,tpsa,hbd,hba,rotb,ar_rings,heavy,fcsp3,rings
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],,,344.0,K,"Abranches, Dinis O.; Schaeffer, Nicolas; Silva, Liliana P.; Martins, Monia A. R.; Pinho, Simao P.; Coutinho, Joao A. P. (2019) Molecules 24, 3687.",CCCC[N+](CCCC)(CCCC)CCCC|[Cl-],277.92399999999986,2.007600000000001,0.0,0,0,12,0,18,1.0,0
Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1,F[P-](F)(F)(F)(F)F,,,343.6,K,"Aljuhani, Ateyatallah; Aouad, Mohamed Reda; Rezki, Nadjet; Aljaldy, Omar Abdulaziz; Al-Sodies, Salsabeel A.; Messali, Mouslim; Ali, Imran (2019) J. Mol. Liq. 285, 790-802.",Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1|F[P-](F)(F)(F)(F)F,404.2659999999999,5.751140000000003,32.98,1,1,3,2,26,0.2,2
Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1,F[P-](F)(F)(F)(F)F,,,339.6,K,"Aljuhani, Ateyatallah; Aouad, Mohamed Reda; Rezki, Nadjet; Aljaldy, Omar Abdulaziz; Al-Sodies, Salsabeel A.; Messali, Mouslim; Ali, Imran (2019) J. Mol. Liq. 285, 790-802.",Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1|F[P-](F)(F)(F)(F)F,404.2659999999999,5.751140000000003,32.98,1,1,3,2,26,0.2,2
Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1,O=C([O-])C(F)(F)F,,,336.6,K,"Aljuhani, Ateyatallah; Aouad, Mohamed Reda; Rezki, Nadjet; Aljaldy, Omar Abdulaziz; Al-Sodies, Salsabeel A.; Messali, Mouslim; Ali, Imran (2019) J. Mol. Liq. 285, 790-802.",Cc1ccc[n+](CC(=O)Nc2ccc(C)c(F)c2)c1|O=C([O-])C(F)(F)F,372.318,1.6673399999999998,73.11,1,3,3,2,26,0.2352941176470588,2
CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,268.3,K,"Ahmed, O. U.; Mjalli, F. S.; Talal, A.-W.; Al-Wahaibi, Y.; Al Nashef, I. M. (2018) J. Solution Chem. 47(3), 468-483.",CCCCCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,450.467,3.866400000000003,82.38,0,4,7,0,27,1.0,1
CCCC[P+](CCCC)(CCCC)CCCC,CS(=O)(=O)[O-],,,331.1,K,"Ahmed, O. U.; Mjalli, F. S.; Talal, A.-W.; Al-Wahaibi, Y.; Al Nashef, I. M. (2018) J. Solution Chem. 47(3), 468-483.",CCCC[P+](CCCC)(CCCC)CCCC|CS(=O)(=O)[O-],354.53700000000003,5.3658000000000055,57.2,0,3,12,0,22,1.0,0
Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1,O=C([O-])C(F)(F)F,,,331.6,K,"Aljuhani, Ateyatallah; Aouad, Mohamed Reda; Rezki, Nadjet; Aljaldy, Omar Abdulaziz; Al-Sodies, Salsabeel A.; Messali, Mouslim; Ali, Imran (2019) J. Mol. Liq. 285, 790-802.",Cc1cc[n+](CC(=O)Nc2ccc(C)c(F)c2)cc1|O=C([O-])C(F)(F)F,372.318,1.6673399999999998,73.11,1,3,3,2,26,0.2352941176470588,2
CCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,282.1,K,"Annat, Gary; Forsyth, Maria; MacFarlane, Douglas R. (2012) J. Phys. Chem. B 116(28), 8251-8258.",CCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,408.386,2.6961000000000013,82.38,0,4,4,0,24,1.0,1
CCC[N+]1(C)CCCC1,N#C[N-]C#N,,,256.1,K,"Annat, Gary; Forsyth, Maria; MacFarlane, Douglas R. (2012) J. Phys. Chem. B 116(28), 8251-8258.",CCC[N+]1(C)CCCC1|N#C[N-]C#N,194.282,1.95906,61.68,0,2,2,0,14,0.8,1
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,261.2,K,"Ahmed, O. U.; Mjalli, F. S.; Talal, A.-W.; Al-Wahaibi, Y.; Al Nashef, I. M. (2018) J. Solution Chem. 47(3), 468-483.",CCCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,422.413,3.0862000000000016,82.38,0,4,5,0,25,1.0,1
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,263.4,K,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307.",CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.315,1.3917999999999997,91.19,0,4,3,1,23,0.625,1
CCCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,274.1,K,"Annat, Gary; Forsyth, Maria; MacFarlane, Douglas R. (2012) J. Phys. Chem. B 116(28), 8251-8258.",CCCCCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,450.467,3.866400000000003,82.38,0,4,7,0,27,1.0,1
CCCC[n+]1ccn(C)c1,[Cl-],,,338.1,K,"Alves, M. B.; Umpierre, A. P.; Santos, V. O. J.; Soares, V. C. D.; Dupont, J.; Rubim, J. C.; Suarez, P. A. Z. (2010) Thermochim. Acta 502(1-2), 20-23.",CCCC[n+]1ccn(C)c1|[Cl-],174.67499999999998,-1.8832999999999969,8.809999999999999,0,0,3,1,11,0.625,1
CCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,284.6,K,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307.",CCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,408.386,2.6961000000000013,82.38,0,4,4,0,24,1.0,1
CCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,,279.6,K,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307.",CCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,508.4,3.966700000000004,82.38,0,4,6,0,30,1.0,1
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,,271.9,K,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307.",CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,491.329,2.6624000000000008,91.19,0,4,5,1,29,0.7,1
Cc1cc[n+](CCOc2ccccc2)cc1,[Br-],,,352.1,K,"Aljuhani, A.; El-Sayed, W. S.; Sahu, P. K.; Rezki, N.; Aouad, M. R.; Salghi, R.; Messali, M. (2018) J. Mol. Liq. 249, 747-753.",Cc1cc[n+](CCOc2ccccc2)cc1|[Br-],294.192,-0.634479999999999,13.11,0,1,4,2,17,0.2142857142857142,2
Cc1ccc[n+](CC(=O)Nc2ccc(I)cc2F)c1,F[P-](F)(F)(F)(F)F,,,328.6,K,"Aljuhani, Ateyatallah; Aouad, Mohamed Reda; Rezki, Nadjet; Aljaldy, Omar Abdulaziz; Al-Sodies, Salsabeel A.; Messali, Mouslim; Ali, Imran (2019) J. Mol. Liq. 285, 790-802.",Cc1ccc[n+](CC(=O)Nc2ccc(I)cc2F)c1|F[P-](F)(F)(F)(F)F,516.135,6.047320000000003,32.98,1,1,3,2,26,0.1428571428571428,2
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,266.6,K,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307.",CCCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,422.413,3.0862000000000016,82.38,0,4,5,0,25,1.0,1
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,274.1,K,"Annat, Gary; Forsyth, Maria; MacFarlane, Douglas R. (2012) J. Phys. Chem. B 116(28), 8251-8258.",CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.315,1.3917999999999997,91.19,0,4,3,1,23,0.625,1
Cc1cc[n+](CC(=O)Nc2ccc(I)cc2F)cc1,F[P-](F)(F)(F)(F)F,,,326.6,K,"Aljuhani, Ateyatallah; Aouad, Mohamed Reda; Rezki, Nadjet; Aljaldy, Omar Abdulaziz; Al-Sodies, Salsabeel A.; Messali, Mouslim; Ali, Imran (2019) J. Mol. Liq. 285, 790-802.",Cc1cc[n+](CC(=O)Nc2ccc(I)cc2F)cc1|F[P-](F)(F)(F)(F)F,516.135,6.047320000000003,32.98,1,1,3,2,26,0.1428571428571428,2
CC[n+]1ccn(C)c1,N#C[N-]C#N,,,267.0,K,"Bentley, Caitlin L.; Balogun, Mariam Y.; Morales-Collazo, Oscar; Brennecke, Joan F. (2024) J. Chem. Eng. Data 69(10), 3532-3543.",CC[n+]1ccn(C)c1|N#C[N-]C#N,177.211,0.6547599999999998,70.49,0,2,1,1,13,0.375,1
CC[N+](CC)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,,356.6,K,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307.",CC[N+](CC)(CC)CC|O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,510.41600000000005,4.212700000000004,82.38,0,4,8,0,30,1.0,0
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,258.1,K,"Aranowski, R.; Cichowska-Kopczynska, I.; Debski, B.; Jasinski, P. (2016) J. Mol. Liq. 221, 541-546.",CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.315,1.3917999999999997,91.19,0,4,3,1,23,0.625,1
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,256.1,K,"Annat, Gary; Forsyth, Maria; MacFarlane, Douglas R. (2012) J. Phys. Chem. B 116(28), 8251-8258.",CCCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,422.413,3.0862000000000016,82.38,0,4,5,0,25,1.0,1
CCCC[n+]1ccccc1C,F[B-](F)(F)F,,,301.3,K,"Bandres, I.; Pera, G.; Martin, S.; Castro, M.; Lafuente, C. (2009) J. Phys. Chem. B 113, 11936-11942.",CCCC[n+]1ccccc1C|F[B-](F)(F)F,237.04899999999992,3.382620000000003,3.88,0,0,3,1,16,0.5,1
Cc1n(C)cc[n+]1CCCOc1ccccc1,[Br-],,,371.1,K,"Aljuhani, A.; El-Sayed, W. S.; Sahu, P. K.; Rezki, N.; Aouad, M. R.; Salghi, R.; Messali, M. (2018) J. Mol. Liq. 249, 747-753.",Cc1n(C)cc[n+]1CCCOc1ccccc1|[Br-],311.223,-0.9058799999999982,18.04,0,1,5,2,18,0.3571428571428571,2
CC[n+]1ccn(C)c1,F[B-](F)(F)F,,,287.0,K,"Bentley, Caitlin L.; Balogun, Mariam Y.; Morales-Collazo, Oscar; Brennecke, Joan F. (2024) J. Chem. Eng. Data 69(10), 3532-3543.",CC[n+]1ccn(C)c1|F[B-](F)(F)F,197.972,1.6324999999999998,8.809999999999999,0,0,1,1,13,0.5,1
CC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,306.1,K,"Arce, A.; Earle, M. J.; Katdare, S. P.; Rodriguez, H.; Seddon, K. R. (2007) Fluid Phase Equilib. 261(1-2), 427-433.",CC[n+]1ccccc1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,388.3109999999999,2.053300000000001,86.25999999999999,0,4,3,1,23,0.4444444444444444,1
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,257.0,K,"Bentley, Caitlin L.; Balogun, Mariam Y.; Morales-Collazo, Oscar; Brennecke, Joan F. (2024) J. Chem. Eng. Data 69(10), 3532-3543.",CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.315,1.3917999999999997,91.19,0,4,3,1,23,0.625,1
CC[n+]1ccn(C)c1,N#C[N-]C#N,,,266.0,K,"Bernardino, Kalil; Lima, Thamires A.; Ribeiro, Mauro C. C. (2019) J. Phys. Chem. B 123, 9418-9427.",CC[n+]1ccn(C)c1|N#C[N-]C#N,177.211,0.6547599999999998,70.49,0,2,1,1,13,0.375,1
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,258.0,K,"Bentley, Caitlin L.; Balogun, Mariam Y.; Morales-Collazo, Oscar; Brennecke, Joan F. (2024) J. Chem. Eng. Data 69(10), 3532-3543.",CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.315,1.3917999999999997,91.19,0,4,3,1,23,0.625,1
CC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,,,263.1,K,"Aranowski, R.; Cichowska-Kopczynska, I.; Debski, B.; Jasinski, P. (2016) J. Mol. Liq. 221, 541-546.",CC[n+]1ccn(C)c1|O=S(=O)([O-])C(F)(F)F,260.237,0.3839,66.01,0,3,1,1,16,0.5714285714285714,1
CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,265.8,K,"Archer, D. G. (2006) National Insitute of Standards and Technology Thermodynamic Properties of 1-hexyl-3-methylimidazolium bis (trifluoromethylsulfonyl)imide NISTIR No. 6645.",CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,447.423,2.952200000000002,91.19,0,4,7,1,27,0.75,1
C(C)N1C=[N+](C=C1)C=C,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,,,291.1,K,"Berdzinski, S.; Strehmel, B.; Strehmel, V. (2015) Photochem. Photobiol. Sci 14(4), 714-725.",C(C)N1C=[N+](C=C1)C=C|FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,403.326,1.9553,91.19,0,4,4,1,24,0.4444444444444444,1
CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,272.11,K,"Archer, D. G. (2006) National Insitute of Standards and Technology Thermodynamic Properties of 1-hexyl-3-methylimidazolium bis (trifluoromethylsulfonyl)imide NISTIR No. 6645.",CCCCCC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,447.423,2.952200000000002,91.19,0,4,7,1,27,0.75,1
CC[N+](CC)(CC)CC,F[P-](F)(F)(F)(F)F,,,355.1,K,"Bhatt, Vasishta D.; Gohil, Kuldip (2013) Bull. Mater. Sci. 36, 1121-1125.",CC[N+](CC)(CC)CC|F[P-](F)(F)(F)(F)F,275.2169999999999,5.265200000000004,0.0,0,0,4,0,16,1.0,0
CCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,,282.1,K,"Appetecchi, G. B.; Montanino, M.; Carewska, M.; Moreno, M.; Alessandrini, F.; Passerini, S. (2011) Electrochim. Acta 56, 1300-1307.",CCCC[N+]1(C)CCCC1|O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,522.427,4.356800000000004,82.38,0,4,7,0,31,1.0,1
CCCC[N+]1(C)CCCCC1,F[P-](F)(F)(F)(F)F,,,354.7,K,"Bouarab, A. F.; Martins, M. A.R.; Stolarska, O.; Smiglak, M.; Harvey, J.-P.; Coutinho, J. A.P.; Robelin, C. (2020) J. Mol. Liq. 113742.",CCCC[N+]1(C)CCCCC1|F[P-](F)(F)(F)(F)F,301.2549999999999,5.799400000000005,0.0,0,0,3,0,18,1.0,1
C[N+](C)(C)CCO.O=[N+]([O-])[O-],O=[N+]([O-])[O-],,,346.1,K,"Brown, S. J.; Yalcin, D.; Pandiancherri, S.; Le, T. C.; Orhan, I.; Hearn, K.; Han, Q.; Drummond, C. J.; Greaves, T. L. (2022) J. Mol. Liq. 367, 120453.",C[N+](C)(C)CCO.O=[N+]([O-])[O-]|O=[N+]([O-])[O-],228.18099999999995,-0.793299999999999,152.63,1,7,2,0,15,1.0,0
CCCC[n+]1ccn(C)c1,CCCCCCOC(=O)CC(C(=O)OCCCCCC)C(C(=O)OCCCCCC)S(=O)(=O)[O-],,,251.2,K,"Brown, P.; Butts, C. P.; Eastoe, J.; Fermin, D.; Grillo, I.; Lee, H.-C.; Parker, D.; Plana, D.; Richardson, R. M. (2012) Langmuir 28(5), 2502-2509.",CCCC[n+]1ccn(C)c1|CCCCCCOC(=O)CC(C(=O)OCCCCCC)C(C(=O)OCCCCCC)S(=O)(=O)[O-],646.8880000000003,5.389700000000006,144.91,0,9,24,1,44,0.8125,1
CCCC[n+]1cccc(C)c1,F[P-](F)(F)(F)(F)F,,,324.8,K,"Bouarab, A. F.; Martins, M. A.R.; Stolarska, O.; Smiglak, M.; Harvey, J.-P.; Coutinho, J. A.P.; Robelin, C. (2020) J. Mol. Liq. 113742.",CCCC[n+]1cccc(C)c1|F[P-](F)(F)(F)(F)F,295.20699999999994,5.465020000000003,3.88,0,0,3,1,18,0.5,1
C[N+](C)(C)CCO,CCCCCC(=O)[O-],,,348.8,K,"Brown, S. J.; Yalcin, D.; Pandiancherri, S.; Le, T. C.; Orhan, I.; Hearn, K.; Han, Q.; Drummond, C. J.; Greaves, T. L. (2022) J. Mol. Liq. 367, 120453.",C[N+](C)(C)CCO|CCCCCC(=O)[O-],219.32499999999996,0.0015000000000007,60.36,1,3,6,0,15,0.9090909090909092,0
Cn1cc[n+](CCO)c1,CC(=O)[O-],,,330.1,K,"Brunig, T.; Krekic, K.; Bruhn, C.; Pietschnig, R. (2016) Chem. Eur. J. 22(45), 16200-16212.",Cn1cc[n+](CCO)c1|CC(=O)[O-],186.211,-1.9388999999999976,69.17,1,3,2,1,13,0.5,1
CCC[n+]1cn(C)cn1,O=S(=O)([O-])C(F)(F)F,,,276.4,K,"Brauer, U. G.; De La Hoz, A. T.; Miller, K. M. (2015) J. Mol. Liq. 210, 286-292.",CCC[n+]1cn(C)cn1|O=S(=O)([O-])C(F)(F)F,275.25199999999995,0.1689999999999996,78.89999999999999,0,4,2,1,17,0.7142857142857143,1
CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,256.1,K,"Bogel-Lukasik, R.; Matkowska, D.; Zakrzewska, M. E.; Bogel-Lukasik, E.; Hofman, T. (2010) Fluid Phase Equilib. 295(2), 177-185.",CC[n+]1ccn(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.315,1.3917999999999997,91.19,0,4,3,1,23,0.625,1
CCCC[n+]1ccn(C)c1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],,,254.2,K,"Brown, P.; Butts, C. P.; Eastoe, J.; Fermin, D.; Grillo, I.; Lee, H.-C.; Parker, D.; Plana, D.; Richardson, R. M. (2012) Langmuir 28(5), 2502-2509.",CCCC[n+]1ccn(C)c1|CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],560.7980000000005,4.9222000000000055,118.61,0,7,19,1,38,0.8214285714285714,1
C[N+](C)(C)CCO,CC(=O)[O-],,,348.1,K,"Brunig, T.; Krekic, K.; Bruhn, C.; Pietschnig, R. (2016) Chem. Eur. J. 22(45), 16200-16212.",C[N+](C)(C)CCO|CC(=O)[O-],163.21699999999998,-1.5588999999999975,60.36,1,3,2,0,11,0.8571428571428571,0
COCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,,,288.1,K,"Branco, L. C.; Rosa, J. N.; Ramos, J. J. M.; Afonso, C. A. M. (2002) Chem. Eur. J. 8(16), 3671-3677.",COCC[n+]1ccn(C)c1|F[P-](F)(F)(F)(F)F,286.15599999999995,3.341400000000002,18.04,0,1,3,1,17,0.5714285714285714,1
CC[n+]1ccn(C)c1,[Br-],,,345.1,K,"Brunig, T.; Krekic, K.; Bruhn, C.; Pietschnig, R. (2016) Chem. Eur. J. 22(45), 16200-16212.",CC[n+]1ccn(C)c1|[Br-],191.072,-2.663499999999998,8.809999999999999,0,0,1,1,9,0.5,1
Cn1cc[n+](C)c1,CC(=O)[O-],,,311.1,K,"Brunig, T.; Krekic, K.; Bruhn, C.; Pietschnig, R. (2016) Chem. Eur. J. 22(45), 16200-16212.",Cn1cc[n+](C)c1|CC(=O)[O-],156.18499999999997,-1.394199999999999,48.94,0,2,0,1,11,0.4285714285714285,1
CCCC[N+]1(C)CCCC1,F[P-](F)(F)(F)(F)F,,,359.7,K,"Bouarab, A. F.; Martins, M. A.R.; Stolarska, O.; Smiglak, M.; Harvey, J.-P.; Coutinho, J. A.P.; Robelin, C. (2020) J. Mol. Liq. 113742.",CCCC[N+]1(C)CCCC1|F[P-](F)(F)(F)(F)F,287.2279999999999,5.409300000000004,0.0,0,0,3,0,17,1.0,1
CCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCC,[Cl-],,,313.9,K,"Burton, Rachel D.; Siegel, David J.; Muller II, Joseph E.; Regner, Matthew; Sheng, Yinghong; McManus, Gregory J.; MacDonald Jr., James H.; Mirjafari, Arsalan (2019) J. Mol. Liq. 296, 111758.",CCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCC|[Cl-],561.4300000000004,6.993400000000007,8.809999999999999,0,2,27,1,36,0.9032258064516128,1
CCCCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,285.9,K,"Burton, Rachel D.; Siegel, David J.; Muller II, Joseph E.; Regner, Matthew; Sheng, Yinghong; McManus, Gregory J.; MacDonald Jr., James H.; Mirjafari, Arsalan (2019) J. Mol. Liq. 296, 111758.",CCCCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCCCC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,862.2320000000004,12.60909999999998,91.19,0,6,33,1,54,0.918918918918919,1
CC(C)[n+]1ccn(C)c1,[Br-],,,352.1,K,"Brunig, T.; Krekic, K.; Bruhn, C.; Pietschnig, R. (2016) Chem. Eur. J. 22(45), 16200-16212.",CC(C)[n+]1ccn(C)c1|[Br-],205.099,-2.1024999999999974,8.809999999999999,0,0,1,1,10,0.5714285714285714,1
CCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])O,,,298.1,K,"Bui, Thuy Thi Le; Nguyen, Do Dinh; Van Ho, Son; Nguyen, Binh Thanh; Uong, Ha Thi Ngoc (2017) Fuel 191, 54-61.",CCCCCCCC[n+]1ccn(C)c1|O=S(=O)([O-])O,292.40100000000007,1.6777000000000004,86.24000000000001,1,3,7,1,19,0.75,1
CCCC[n+]1ccn(C)c1,CCCCOP(=O)([O-])OCCCC,,,281.1,K,"Bui, Thuy Thi Le; Nguyen, Do Dinh; Van Ho, Son; Nguyen, Binh Thanh; Uong, Ha Thi Ngoc (2017) Fuel 191, 54-61.",CCCC[n+]1ccn(C)c1|CCCCOP(=O)([O-])OCCCC,348.4240000000001,3.2009000000000016,67.4,0,4,11,1,23,0.8125,1
CC[n+]1ccn(C)c1,CCCCCCCCOS(=O)(=O)[O-],,,283.0,K,"Cabeza, O.; Vila, J.; Rilo, E.; Dominguez-Perez, M.; Otero-Cernadas, L.; Lopez-Lago, E.; Mendez-Morales, T.; Varela, L. M. (2014) J. Chem. Thermodyn. 75, 52-57.",CC[n+]1ccn(C)c1|CCCCCCCCOS(=O)(=O)[O-],320.455,2.1562,75.24,0,4,9,1,21,0.7857142857142857,1
CCCCCCCC[n+]1ccc(N(C)C)cc1,O=S(=O)([O-])C(F)(F)F,,,292.6,K,"Cai, D.; Saengprachum, N.; Lin, Z.; Qiu, T. (2020) J. Mol. Liq. 297, 111875.",CCCCCCCC[n+]1ccc(N(C)C)cc1|O=S(=O)([O-])C(F)(F)F,384.46400000000006,3.4520000000000026,64.32000000000001,0,4,8,1,25,0.6875,1
CCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,272.4,K,"Burton, Rachel D.; Siegel, David J.; Muller II, Joseph E.; Regner, Matthew; Sheng, Yinghong; McManus, Gregory J.; MacDonald Jr., James H.; Mirjafari, Arsalan (2019) J. Mol. Liq. 296, 111758.",CCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCC|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,806.1240000000007,11.04869999999999,91.19,0,6,29,1,50,0.9090909090909092,1
CCCCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCCCC,[Cl-],,,328.4,K,"Burton, Rachel D.; Siegel, David J.; Muller II, Joseph E.; Regner, Matthew; Sheng, Yinghong; McManus, Gregory J.; MacDonald Jr., James H.; Mirjafari, Arsalan (2019) J. Mol. Liq. 296, 111758.",CCCCCCCCCCCCCCSCC(Cn1cc[n+](C)c1)SCCCCCCCCCCCCCC|[Cl-],617.5380000000001,8.553800000000006,8.809999999999999,0,2,31,1,40,0.9142857142857144,1
CCCC[n+]1ccn(C)c1,O=S(=O)([O-])O,,,301.1,K,"Bui, Thuy Thi Le; Nguyen, Do Dinh; Van Ho, Son; Nguyen, Binh Thanh; Uong, Ha Thi Ngoc (2017) Fuel 191, 54-61.",CCCC[n+]1ccn(C)c1|O=S(=O)([O-])O,236.293,0.1173000000000003,86.24000000000001,1,3,3,1,15,0.625,1
CC[n+]1cccc(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,,272.0,K,"Calvar, N.; Gomez, E.; Macedo, E. A.; Dominguez, A. (2013) Thermochim. Acta 565, 178-82.",CC[n+]1cccc(C)c1|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402.338,2.361720000000001,86.25999999999999,0,4,3,1,24,0.5,1
